,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
10,Arts,Stan Grant's One Plus One,Stan Grant's One Plus One,Kodie Bedford,"Stan Grant presents a series of in-depth conversations exploring issues around identity. He talks to some well-known Australians about who they are, and whether what they see is what the world sees.",Kodie Bedford is a storyteller who aims to tell tales of modern Australia - free from the expectations of people who want to put her in a box.,['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/nc/NC2031H005S00_5fe183a6ea1cf.jpg,Host Stan Grant,"['abc1', 'news24', 'factual', 'one-plus-one', 'interviews', 'informative', 'people', 'culture', 'real-life', 'diversity', 'biography', 'revealing', 'compelling', 'a:retirees', 'a:established-parents', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand', 'indigenous', 'arts', 'diversity']",2021-01-18 20:32:05,No data found,1700
11,Arts,Anh's Brush With Fame,Anh's Brush With Fame,Series 6 Tara Moss,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.","Best-selling author Tara Moss moved to Australia when she was 23 and wrote her first book. She draws on some tough experiences from her days as a model, sharing her optimism and vulnerability with Anh.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO2030H006S00_607e77f6c8056.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'arts', 'fashion', 'aussie']",2021-06-30 07:00:00,PG,1684
12,Arts,Classic Countdown,Classic Countdown,1976,"Classic Countdown will celebrate one of the most loved programs ever produced and broadcast by the ABC, spanning 13 years from 1974-1987, providing the soundtrack to an entire generation of Australians.","Wilbur Wilde takes us back to 1976 to explore the sights and sounds of the year on Countdown. Includes music from Sherbet, Marcia Hines & the Bay City Rollers. #ClassicCountdown","['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1601V002S00_59c304b8ea6b3_1280.jpg,No more information found,"['abc1', 'aussie', 'countdown', 'arts', 'abcarts', 'music']",2018-01-09 19:00:00,PG,3424
13,Arts,Gardening Australia - My Garden Path,Gardening Australia - My Garden Path,Series 31 Episode 3 Peter Nixon - Garden Designer,Gardening Australia is hosted by Costa Georgiadis and an on screen team of horticultural experts from around the country who cater to all gardeners from the beginner to the expert.,We meet a garden designer who celebrates texture and contrastin hiscoastal garden.,"['ABC TV', 'LIFESTYLE', 'REGIONAL AUSTRALIA']",https://cdn.iview.abc.net.au/thumbs/i/rk/RK1905V003S00_60236637d432d.jpg,No more information found,"['abc1', 'aussie', 'lifestyle', 'home', 'garden', 'regional', 'abc-life']",2021-02-12 07:00:00,G,366
14,Arts,Freddie Mercury: The Final Act,No data found,Freddie Mercury: The Final Act,The extraordinary story of Freddie Mercury's battle with AIDS and the ground-breaking tribute concert Queen staged in his memory after he died.,The extraordinary story of Freddie Mercury's battle with AIDS and the ground-breaking tribute concert Queen staged in his memory after he died.,"['ABC TV', 'DOCUMENTARY', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3245A001S00_621da81b0efcb.jpg,No more information found,"['abc1', 'docs', 'arts', 'factual', 'culture', 'music', 'rock-n-roll', 'rock-music', 'pop-culture', 'freddie-mercury', 'history', 'historical-events', 'aids', 'biography', 'revealing', 'inspirational', 'compelling', 'gritty', 'lgbtqi', 'queer', 'bisexual', 'icons', 'empowerment', 'uk']",2022-03-15 20:31:03,M,5377
15,Arts,Rewind,Rewind,Series 4 Mick Jagger fronts the Australian press 1969,This archive-based series is a kaleidoscope of high art and pop culture programming from the 1960s to the noughties.,"In this tongue-in-cheek report, the ABC's Bob Connelly interviews journalists, miffed at being kept waiting by a then 24-year-old Mick Jagger. As one journo quips, ""He's no Cary Grant, is he?""","['ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1826H023S00_5cf5dab822dd4.jpg,No more information found,"['abcarts', 'arts', 'rewind', 'archive', 'arts-featured']",2019-06-18 02:00:00,No data found,368
16,Arts,Compass,Compass,Series 33 Women Who Do,"Compass explores the interface between religion and life as experienced by individuals and communities - including ordinary Australians, public leaders, religious thinkers and philosophers.","Before women had the vote in Australia, Anglican Deaconess Ministries was working to empower women to provide practical, educational and financial assistance in the community and 127 years later they are still going strong.","['ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/rn/RN1811H023S00_5d9fb22771de5_1280.jpg,Host Geraldine Doogue,"['abc2', 'australia', 'factual', 'docs', 'religion', 'ethics', 'people', 'culture', 'relationships', 'real-life', 'compelling', 'revealing', 'informative', 'uplifting']",2020-01-03 17:00:00,G,1634
17,Arts,Compass,Compass,Series 32 Sacred Space - Li Cunxin,"Compass explores the interface between religion and life as experienced by individuals and communities - including ordinary Australians, public leaders, religious thinkers and philosophers.","Geraldine Doogue seeks powerful connection with prominent Australians through an investigation of their sacred space. Li Cunxin, dancer and Artistic Director of the QLD Ballet, invites the audience to share his inner world.","['ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/rn/RN1711H034S00_5bbfd587acf5c_1280.jpg,Host Geraldine Doogue,"['abc2', 'australia', 'factual', 'docs', 'religion', 'ethics', 'people', 'culture', 'relationships', 'real-life', 'compelling', 'revealing', 'informative', 'uplifting', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-inspired', 'ns:understand']",2021-07-23 17:00:00,G,1649
18,Arts,Gardening Australia - My Garden Path,Gardening Australia - My Garden Path,Series 31 Episode 13 Jane Rose-Lloyd - Horticulturist,Gardening Australia is hosted by Costa Georgiadis and an on screen team of horticultural experts from around the country who cater to all gardeners from the beginner to the expert.,We meet a horticulturalist and indoor plant collector to discover her passion for rare species and meet some of the stranger plants in her collection.,"['ABC TV', 'LIFESTYLE', 'REGIONAL AUSTRALIA']",https://cdn.iview.abc.net.au/thumbs/i/rk/RK1905V013S00_6023663a04b74.jpg,No more information found,"['abc1', 'aussie', 'lifestyle', 'home', 'garden', 'regional', 'abc-life']",2021-02-12 07:00:00,G,372
19,Arts,Recovery: The Music,Recovery: The Music,Vika and Linda Bull perform The Parting Song,"On air from 1996 to 2000, Recovery clocked up 378 hours of television. With 370 odd bands appearing, this broad and varied selection of 20 songs is a mere drop in the ocean of the 880 songs that were performed live.","Inductees to the Music Victoria Hall of Fame for 2019, Vika and Linda Bull performed The Parting Song on Recovery on 27 July 1996, providing some calm amongst the chaos on a day when there was a dog wash in studio.","['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1931H005S00_5dcb8cea221a1_1280.jpg,No more information found,"['abc1', 'abcarts', 'arts', 'culture', 'music']",2019-11-27 22:08:00,G,248
20,Arts,Anh's Brush With Fame,Anh's Brush With Fame,Series 2 Rosie Batty,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.","Rosie Batty has put family violence on the national agenda. In a revealing and candid new episode, can Anh capture her irrepressible strength and resilience?","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1623H002S00_58ed8ea0cd5b3.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'inspirational', 'aussie']",2021-06-30 07:00:00,PG,1700
21,Arts,Julia Zemiro's Home Delivery,Julia Zemiro's Home Delivery,Series 1 Shane Jacobson,"Julia Zemiro invites notable personalities to join her on a nostalgia filled trip to discover the people, places, and stories that have made them who they are today.","Julia takes actor Shane Jacobson for a trip down memory lane, to his childhood home where his mother and stepfather, Jill and David, share some secrets about his childhood.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/le/publicity_LE1348H003S00.jpg,Host Julia Zemiro,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'aussie']",2021-06-04 07:00:00,M,1727
22,Arts,Rewind,Rewind,Series 4 Birth of the National Gallery of Victoria 1968,This archive-based series is a kaleidoscope of high art and pop culture programming from the 1960s to the noughties.,"Find out why Melbourne suddenly found the need to build a gallery of great significance on St Kilda Road, and how the site went from being a pile of rubble and ideas to become one of the world's most visited art museums.","['ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1826H041S00_5d96dfa5728fb.jpg,No more information found,"['abcarts', 'arts', 'rewind', 'archive', 'arts-featured']",2019-10-08 02:00:00,No data found,2291
23,Arts,Rewind,Rewind,Series 4 40 Years of My Brilliant Career,This archive-based series is a kaleidoscope of high art and pop culture programming from the 1960s to the noughties.,"In August 1979, the trailblazing film My Brilliant Career was released. 40 years on, director Gillian Armstrong reflects on its impact and what it was like to be one of the only female voices in Australian film at the time.","['ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1826H033S00_5d3facd7b8f95.jpg,No more information found,"['abcarts', 'arts', 'rewind', 'archive', 'arts-featured']",2019-08-13 02:00:00,No data found,436
24,Arts,Anh's Brush With Fame,Anh's Brush With Fame,Series 1 Charlie Teo,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.","Anh Do has been delving deep into his subjects' minds to capture their essence on canvas. Now he has a challenge with the much-admired surgeon Dr Charlie Teo, who has literally been inside thousands of brains.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1523H003S00_57c65ca4233bf.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'inspirational', 'medical', 'aussie']",2021-06-30 07:00:00,M,1687
25,Arts,Shakespeare Uncovered,Shakespeare Uncovered,Series 2 A Midsummer Night's Dream With Hugh Bonneville,"In this critically acclaimed exploration of Shakespeare's most cherished plays, each episode features an actor who has a special relationship with a particular play.","Hugh Bonneville discusses the enduring appeal of William Shakespeare's A Midsummer Night's Dream with Ralph Fiennes, David Walliams and Sheridan Smith.","['ABC TV', 'EDUCATION']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1570A004S00_5b88c4dbc9197_1280.jpg,No more information found,"['abc1', 'iview', 'arts', 'music', 'dance', 'theatre', 'latest', 'education', 'secondary-english']",2021-07-23 10:00:00,PG,3138
26,Arts,Anh's Brush With Fame,Anh's Brush With Fame,Series 3 Terri Irwin,"Anh Do paints some of Australia's most famous faces and captures their personalities on the canvas. The charismatic comedian, writer and Archibald Finalist delves into the inspirational stories that have shaped their lives.","Terri Irwin has raised her children through public grief after the death of her husband, Crocodile Hunter Steve Irwin. She speaks to Anh Do who hopes to capture her dignity and her drive as she continues Steve's legacy.","['ABC TV', 'ABC TV Plus', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1630H001S00_5b4451b7aff01.jpg,Host Anh Do,"['abc1', 'abc2', 'docs', 'people', 'entertainment', 'interview', 'emotional', 'feel-good', 'heartwarming', 'inspirational', 'gender', 'diversity', 'cald', 'revealing', 'a:older-sink-dink', 'a:established-parents', 'a:retirees', 'ns:be-inspired', 'ns:be-entertained', 'ns:understand', 'australia', 'aussie']",2021-06-30 07:00:00,PG,1682
27,Arts,Classic Countdown,Classic Countdown Extras,Extended Interview: Adam Ant,"Classic Countdown will celebrate one of the most loved programs ever produced and broadcast by the ABC, spanning 13 years from 1974-1987, providing the soundtrack to an entire generation of Australians.",Molly Meldrum interviews Adam Ant for Countdown.,"['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1601V029S00_59f90f37d3060.jpg,No more information found,"['abc1', 'aussie', 'countdown', 'arts', 'abcarts', 'music', 'interview']",2018-01-09 20:00:00,G,347
28,Arts,The Set,The Set Extras,Series 2 Kasey Chambers: Ain't No Little Girl,It's the house party presented by triple j's Linda Marigliano and Logie award winner Dylan Alcott with some of the biggest and brightest music acts performing up close and personal with a live audience.,Country queen Kasey Chambers performs 'Ain't No Little Girl' from her 2017 album 'Dragonfly'.,"['ABC TV Plus', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1929H034S00_5d81b3f69a23f.jpg,"Hosts Linda Marigliano, Dylan Alcott","['abc1', 'music', 'arts', 'entertainment', 'aus-music', 'performance']",2019-09-18 22:35:30,G,312
29,Arts,Rewind,Rewind,Series 4 Norman Lindsay's Nudes,This archive-based series is a kaleidoscope of high art and pop culture programming from the 1960s to the noughties.,"The two lasting legacies of Norman Lindsay will be his much-loved children's book 'The Magic Pudding', and his prolific catalogue of painted nudes. 2019 marks 50 years since Lindsay's death.","['ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1826H051S00_5dc493a6343d9.jpg,No more information found,"['abcarts', 'arts', 'rewind', 'archive', 'arts-featured']",2019-11-12 02:00:00,PG,311
30,Arts,Classic Countdown,Classic Countdown Extras,Performance: Eurogliders - 'Heaven',"Classic Countdown will celebrate one of the most loved programs ever produced and broadcast by the ABC, spanning 13 years from 1974-1987, providing the soundtrack to an entire generation of Australians.",Eurogliders perform 'Heaven' on Countdown in 1984.,"['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1601V039S00_5a0cbf14a365d_1280.jpg,No more information found,"['abc1', 'aussie', 'countdown', 'arts', 'abcarts', 'music', 'performance']",2018-01-09 20:00:00,G,219
31,Arts,Finding The Archibald,Finding The Archibald,Series 1 Episode 1 Face Of The Nation,As the Archibald celebrates its centenary with an ambitious exhibition; art lover and acclaimed actor Rachel Griffiths embarks on a cultural romp through our most coveted and controversial arts prize.,Rachel Griffiths embarks on her hunt through 100 years of Archibald history to find one portrait that captures the changing face of the nation while curator Natalie Wilson begins her quest to find 100 portraits for the Art Gallery of NSW's centenary exhibition.,"['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/do/DO2004H_609c6e96a5cde.jpg,Host Rachel Griffiths,"['abc1', 'abcarts', 'arts', 'factual', 'culture', 'artists', 'compelling', 'inspirational', 'informative', 'diversity', 'a:retirees', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-inspired', 'ns:understand', 'australia']",2021-06-15 21:33:15,M,3556
32,Arts,Fake Or Fortune?,Fake Or Fortune?,Series 8 Episode 2 Cosway Or Lawrence,Philip Mould and Fiona Bruce team up to investigate more thrilling cases of art world mystery and intrigue.,"The team investigate an 18th century family portrait. The owners believe it's the work of the pioneering woman artist Maria Cosway, but could it be an undiscovered portrait by the great Regency artist Sir Thomas Lawrence?","['ABC TV', 'DOCUMENTARY', 'ARTS & CULTURE', 'LIFESTYLE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1970A002S00_5e717709c7b87.jpg,"Host Philip Mould, Fiona Bruce","['abc1', 'abc2', 'docs', 'factual', 'arts', 'uk', 'home-garden', 'history', 'a:established-parents', 'binge-worthy', 'a:home-duties', 'ns:be-entertained', 'a:older-sink-dink', 'ns:be-informed', 'a:retirees', 'a:working-parents', 'ns:relieve-boredom']",2021-06-25 07:00:00,G,3498
33,Arts,Recovery: The Music,Recovery: The Music,The Brown Hornet perform Love,"On air from 1996 to 2000, Recovery clocked up 378 hours of television. With 370 odd bands appearing, this broad and varied selection of 20 songs is a mere drop in the ocean of the 880 songs that were performed live.","Dylan Lewis and his band The Brown Hornet play Love, on 14 November 1998, the last in-studio show and Dylan and Jane Gazzo's final Recovery episode. Roll Credits.","['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1931H015S00_5dcb8dae26749_1280.jpg,No more information found,"['abc1', 'abcarts', 'arts', 'culture', 'music']",2019-11-27 22:08:00,PG,277
34,Arts,Becoming Jane,No data found,Becoming Jane,"When feisty, 20-year-old, budding novelist, Jane Austen, meets an intelligent but impoverished lawyer, Tom Lefroy, love and inspiration blossom. (2006)","When feisty, 20-year-old, budding novelist, Jane Austen, meets an intelligent but impoverished lawyer, Tom Lefroy, love and inspiration blossom.","['ABC TV', 'ABC TV Plus', 'DRAMA', 'ARTS & CULTURE', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2847A001S00_609cdb84c082f_1280.jpg,Director Julian Jarrold,"['abc1', 'abc2', 'drama', 'period-drama', '1700s', 'arts', 'literature', 'biography', 'bipioc', 'romance', 'film', 'movie', 'feature', 'length', 'charming', 'funny', 'heartfelt', 'feel-good', 'love', 'strong-female-lead', 'all-star-cast', 'award-winning', 'a:older-sink-dink', 'a:retirees', 'a:established-parents', 'ns:be-entertained', 'usa', 'uk']",2021-06-01 07:00:00,PG,6915
35,Arts,The Set,The Set Extras,Series 2 Dune Rats: No Plans,It's the house party presented by triple j's Linda Marigliano and Logie award winner Dylan Alcott with some of the biggest and brightest music acts performing up close and personal with a live audience.,Dune Rats perform their single 'No Plans'.,"['ABC TV Plus', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/lr/LR1929H024S00_5d759f62f1737_1280.jpg,"Hosts Linda Marigliano, Dylan Alcott","['abc1', 'music', 'arts', 'entertainment', 'aus-music', 'performance']",2019-09-11 22:34:30,PG,201
36,Arts,Gardening Australia - My Garden Path,Gardening Australia  - My Garden Path,Series 32 Episode 3 Riverkeeper,Gardening Australia is hosted by Costa Georgiadis and an on screen team of horticultural experts from around the country who cater to all gardeners from the beginner to the expert.,"Andrew Kelly works as a Riverkeeper on Melbourne's iconic Yarra River, and he sees the river, it's banks and surrounding flora as one living entity, a river of green.","['ABC TV', 'LIFESTYLE', 'REGIONAL AUSTRALIA']",https://cdn.iview.abc.net.au/thumbs/i/rk/RK2005V003S00_622e98065c367.jpg,No more information found,"['abc1', 'aussie', 'lifestyle', 'home', 'garden', 'regional', 'abc-life', 'melbourne', 'victoria']",2022-03-18 07:00:00,G,407
